order_id,date,region,category,channel,quantity,unit_price,discount,revenue,month,month_num,quarter,profit_margin,profit
ORD-01433,2023-10-30,West,Clothing,In-Store,9,167.46,0.1,1356.43,Oct,10,Q4,0.3,406.93
ORD-01434,2023-01-12,South,Food & Beverage,Wholesale,7,34.51,0.0,241.57,Jan,1,Q1,0.316,76.34
ORD-01435,2023-11-14,North,Sports,In-Store,13,348.18,0.0,4526.34,Nov,11,Q4,0.376,1701.9
ORD-01436,2023-03-21,West,Sports,In-Store,7,108.82,0.2,609.39,Mar,3,Q1,0.384,234.01
ORD-01437,2023-08-04,North,Furniture,Online,2,578.38,0.0,1156.76,Aug,8,Q3,0.168,194.34
ORD-01438,2023-12-05,South,Clothing,In-Store,12,35.08,0.0,420.96,Dec,12,Q4,0.183,77.04
ORD-01439,2023-09-21,West,Food & Beverage,Online,11,40.37,0.0,444.07,Sep,9,Q3,0.407,180.74
ORD-01440,2023-05-29,West,Clothing,Wholesale,9,157.26,0.1,1273.81,May,5,Q2,0.387,492.96
ORD-01441,2023-03-22,West,Furniture,In-Store,10,559.64,0.0,5596.4,Mar,3,Q1,0.316,1768.46
ORD-01442,2023-08-03,South,Clothing,Wholesale,9,67.92,0.05,580.72,Aug,8,Q3,0.448,260.16
ORD-01443,2023-07-17,East,Food & Beverage,Online,6,6.72,0.0,40.32,Jul,7,Q3,0.357,14.39
ORD-01444,2023-07-19,West,Electronics,Online,13,275.42,0.05,3401.44,Jul,7,Q3,0.176,598.65
ORD-01445,2023-01-25,South,Electronics,Wholesale,3,803.42,0.1,2169.23,Jan,1,Q1,0.396,859.02
ORD-01446,2023-03-30,North,Sports,Online,1,375.74,0.0,375.74,Mar,3,Q1,0.245,92.06
ORD-01447,2023-09-25,North,Electronics,Online,4,366.86,0.05,1394.07,Sep,9,Q3,0.113,157.53
ORD-01448,2023-05-23,South,Furniture,Wholesale,14,682.72,0.0,9558.08,May,5,Q2,0.212,2026.31
ORD-01449,2023-02-28,East,Electronics,In-Store,14,1059.77,0.0,14836.78,Feb,2,Q1,0.367,5445.1
ORD-01450,2023-12-31,South,Electronics,Online,3,696.93,0.1,1881.71,Dec,12,Q4,0.436,820.43
ORD-01451,2023-01-26,North,Electronics,Wholesale,14,852.73,0.0,11938.22,Jan,1,Q1,0.197,2351.83
ORD-01452,2023-02-16,North,Electronics,Online,12,1005.77,0.1,10862.32,Feb,2,Q1,0.186,2020.39
ORD-01453,2023-10-15,West,Sports,Wholesale,1,126.45,0.0,126.45,Oct,10,Q4,0.297,37.56
ORD-01454,2023-09-23,East,Clothing,Online,3,73.44,0.0,220.32,Sep,9,Q3,0.384,84.6
ORD-01455,2023-01-16,South,Sports,In-Store,14,30.23,0.0,423.22,Jan,1,Q1,0.361,152.78
ORD-01456,2023-07-18,North,Furniture,Online,14,869.74,0.05,11567.54,Jul,7,Q3,0.296,3423.99
ORD-01457,2023-10-09,North,Clothing,In-Store,4,185.16,0.0,740.64,Oct,10,Q4,0.321,237.75
ORD-01458,2023-03-27,North,Furniture,Online,13,706.95,0.1,8271.32,Mar,3,Q1,0.185,1530.19
ORD-01459,2023-09-07,South,Furniture,In-Store,13,144.84,0.0,1882.92,Sep,9,Q3,0.251,472.61
ORD-01460,2023-09-27,South,Food & Beverage,Online,14,29.61,0.0,414.54,Sep,9,Q3,0.189,78.35
ORD-01461,2023-12-01,East,Clothing,Online,8,38.34,0.1,276.05,Dec,12,Q4,0.41,113.18
ORD-01462,2023-04-27,West,Clothing,In-Store,9,22.87,0.1,185.25,Apr,4,Q2,0.139,25.75
ORD-01463,2023-01-07,West,Sports,Online,3,257.99,0.0,773.97,Jan,1,Q1,0.338,261.6
ORD-01464,2023-05-17,West,Sports,Online,6,385.51,0.05,2197.41,May,5,Q2,0.191,419.71
ORD-01465,2023-06-25,North,Sports,Online,10,364.06,0.0,3640.6,Jun,6,Q2,0.266,968.4
ORD-01466,2023-11-24,West,Clothing,Online,11,145.42,0.1,1439.66,Nov,11,Q4,0.205,295.13
ORD-01467,2023-11-11,North,Food & Beverage,Online,5,10.32,0.15,43.86,Nov,11,Q4,0.213,9.34
ORD-01468,2023-08-03,East,Furniture,Online,6,304.81,0.15,1554.53,Aug,8,Q3,0.191,296.92
ORD-01469,2023-03-23,North,Furniture,Online,4,342.45,0.1,1232.82,Mar,3,Q1,0.363,447.51
ORD-01470,2023-08-11,East,Electronics,In-Store,10,951.31,0.0,9513.1,Aug,8,Q3,0.228,2168.99
ORD-01471,2023-04-13,East,Furniture,In-Store,6,737.84,0.1,3984.34,Apr,4,Q2,0.354,1410.46
ORD-01472,2023-09-30,West,Electronics,Online,7,554.36,0.05,3686.49,Sep,9,Q3,0.26,958.49
ORD-01473,2023-01-14,West,Clothing,Wholesale,9,95.22,0.0,856.98,Jan,1,Q1,0.292,250.24
ORD-01474,2023-06-08,North,Sports,Wholesale,10,46.47,0.0,464.7,Jun,6,Q2,0.29,134.76
ORD-01475,2023-06-01,South,Electronics,Online,7,453.59,0.15,2698.86,Jun,6,Q2,0.442,1192.9
ORD-01476,2023-04-18,West,Electronics,Online,6,623.85,0.15,3181.64,Apr,4,Q2,0.228,725.41
ORD-01477,2023-07-07,West,Electronics,Wholesale,1,272.83,0.0,272.83,Jul,7,Q3,0.173,47.2
ORD-01478,2023-10-28,South,Sports,Online,2,197.71,0.1,355.88,Oct,10,Q4,0.419,149.11
ORD-01479,2023-04-08,South,Furniture,Online,1,779.6,0.1,701.64,Apr,4,Q2,0.161,112.96
ORD-01480,2023-05-11,West,Clothing,Online,9,124.64,0.0,1121.76,May,5,Q2,0.392,439.73
ORD-01481,2023-10-20,South,Food & Beverage,In-Store,10,9.34,0.0,93.4,Oct,10,Q4,0.153,14.29
ORD-01482,2023-06-20,North,Food & Beverage,Online,10,15.54,0.1,139.86,Jun,6,Q2,0.331,46.29
ORD-01483,2023-07-02,East,Clothing,In-Store,9,105.42,0.0,948.78,Jul,7,Q3,0.153,145.16
ORD-01484,2023-12-30,East,Food & Beverage,In-Store,7,24.88,0.0,174.16,Dec,12,Q4,0.423,73.67
ORD-01485,2023-02-08,West,Food & Beverage,In-Store,13,24.73,0.1,289.34,Feb,2,Q1,0.298,86.22
ORD-01486,2023-01-15,West,Food & Beverage,Wholesale,2,34.11,0.15,57.99,Jan,1,Q1,0.215,12.47
ORD-01487,2023-01-04,North,Electronics,Online,6,763.62,0.05,4352.63,Jan,1,Q1,0.149,648.54
ORD-01488,2023-12-15,South,Sports,In-Store,11,324.84,0.1,3215.92,Dec,12,Q4,0.23,739.66
ORD-01489,2023-07-29,West,Furniture,Online,4,359.59,0.0,1438.36,Jul,7,Q3,0.347,499.11
ORD-01490,2023-06-10,East,Clothing,Online,1,164.98,0.0,164.98,Jun,6,Q2,0.235,38.77
ORD-01491,2023-01-16,North,Clothing,Online,1,80.95,0.05,76.9,Jan,1,Q1,0.186,14.3
ORD-01492,2023-04-18,North,Electronics,Online,12,208.2,0.0,2498.4,Apr,4,Q2,0.302,754.52
ORD-01493,2023-11-07,South,Electronics,Online,5,731.9,0.15,3110.58,Nov,11,Q4,0.246,765.2
ORD-01494,2023-08-15,West,Food & Beverage,Online,12,37.33,0.0,447.96,Aug,8,Q3,0.158,70.78
ORD-01495,2023-06-19,West,Electronics,Online,2,1131.27,0.0,2262.54,Jun,6,Q2,0.154,348.43
ORD-01496,2023-02-03,North,Clothing,In-Store,4,150.69,0.0,602.76,Feb,2,Q1,0.348,209.76
ORD-01497,2023-09-08,East,Furniture,Online,1,832.57,0.15,707.68,Sep,9,Q3,0.441,312.09
ORD-01498,2023-09-04,West,Electronics,In-Store,4,1103.76,0.0,4415.04,Sep,9,Q3,0.182,803.54
ORD-01499,2023-09-26,East,Sports,Online,11,253.69,0.0,2790.59,Sep,9,Q3,0.371,1035.31
ORD-01500,2023-05-21,North,Electronics,Online,6,704.15,0.0,4224.9,May,5,Q2,0.131,553.46
ORD-01501,2023-10-01,West,Clothing,Online,10,120.34,0.1,1083.06,Oct,10,Q4,0.234,253.44
ORD-01502,2023-04-06,East,Clothing,Online,4,196.1,0.0,784.4,Apr,4,Q2,0.277,217.28
ORD-01503,2023-08-15,North,Electronics,In-Store,1,961.83,0.0,961.83,Aug,8,Q3,0.194,186.6
ORD-01504,2023-02-08,East,Electronics,Online,7,261.58,0.0,1831.06,Feb,2,Q1,0.285,521.85
ORD-01505,2023-10-29,West,Food & Beverage,Wholesale,14,47.81,0.1,602.41,Oct,10,Q4,0.409,246.39
ORD-01506,2023-01-29,South,Sports,Wholesale,2,93.1,0.0,186.2,Jan,1,Q1,0.431,80.25
ORD-01507,2023-11-14,East,Electronics,Online,9,619.72,0.0,5577.48,Nov,11,Q4,0.135,752.96
ORD-01508,2023-09-02,South,Food & Beverage,In-Store,13,16.58,0.0,215.54,Sep,9,Q3,0.195,42.03
ORD-01509,2023-08-24,West,Food & Beverage,Online,3,42.93,0.05,122.35,Aug,8,Q3,0.443,54.2
ORD-01510,2023-07-04,South,Food & Beverage,In-Store,8,53.25,0.1,383.4,Jul,7,Q3,0.195,74.76
ORD-01511,2023-09-29,North,Clothing,In-Store,13,72.27,0.05,892.53,Sep,9,Q3,0.342,305.25
ORD-01512,2023-08-24,South,Clothing,Online,8,34.76,0.15,236.37,Aug,8,Q3,0.189,44.67
ORD-01513,2023-08-27,East,Clothing,Online,3,73.73,0.2,176.95,Aug,8,Q3,0.225,39.81
ORD-01514,2023-09-23,East,Food & Beverage,Online,4,41.98,0.0,167.92,Sep,9,Q3,0.167,28.04
ORD-01515,2023-12-25,South,Food & Beverage,Online,2,23.08,0.1,41.54,Dec,12,Q4,0.4,16.62
ORD-01516,2023-12-06,North,Electronics,In-Store,4,442.02,0.1,1591.27,Dec,12,Q4,0.409,650.83
ORD-01517,2023-03-06,West,Clothing,Online,11,53.2,0.15,497.42,Mar,3,Q1,0.204,101.47
ORD-01518,2023-06-26,South,Sports,Online,11,214.08,0.0,2354.88,Jun,6,Q2,0.388,913.69
ORD-01519,2023-01-03,East,Food & Beverage,Online,11,20.18,0.05,210.88,Jan,1,Q1,0.225,47.45
ORD-01520,2023-05-22,East,Sports,In-Store,14,300.47,0.0,4206.58,May,5,Q2,0.135,567.89
ORD-01521,2023-06-07,South,Food & Beverage,Online,9,9.21,0.15,70.46,Jun,6,Q2,0.365,25.72
ORD-01522,2023-11-20,South,Clothing,In-Store,2,139.53,0.0,279.06,Nov,11,Q4,0.309,86.23
ORD-01523,2023-05-26,South,Furniture,In-Store,12,274.8,0.0,3297.6,May,5,Q2,0.196,646.33
ORD-01524,2023-10-20,West,Food & Beverage,In-Store,12,31.91,0.0,382.92,Oct,10,Q4,0.189,72.37
ORD-01525,2023-06-02,East,Electronics,In-Store,13,450.39,0.0,5855.07,Jun,6,Q2,0.441,2582.09
ORD-01526,2023-07-12,East,Furniture,Online,3,672.67,0.05,1917.11,Jul,7,Q3,0.402,770.68
ORD-01527,2023-03-14,East,Food & Beverage,Online,11,56.99,0.0,626.89,Mar,3,Q1,0.383,240.1
ORD-01528,2023-11-01,West,Electronics,In-Store,11,1112.93,0.0,12242.23,Nov,11,Q4,0.145,1775.12
ORD-01529,2023-12-10,North,Food & Beverage,Wholesale,4,37.09,0.15,126.11,Dec,12,Q4,0.364,45.9
ORD-01530,2023-05-20,East,Furniture,In-Store,5,459.34,0.0,2296.7,May,5,Q2,0.175,401.92
ORD-01531,2023-07-06,East,Sports,Online,1,332.77,0.1,299.49,Jul,7,Q3,0.442,132.37
ORD-01532,2023-10-20,North,Electronics,Online,7,867.49,0.0,6072.43,Oct,10,Q4,0.118,716.55
ORD-01533,2023-03-02,West,Clothing,Wholesale,14,53.04,0.0,742.56,Mar,3,Q1,0.223,165.59
ORD-01534,2023-07-17,North,Food & Beverage,Online,10,50.15,0.1,451.35,Jul,7,Q3,0.25,112.84
ORD-01535,2023-10-22,North,Clothing,Online,7,97.2,0.1,612.36,Oct,10,Q4,0.388,237.6
ORD-01536,2023-11-15,North,Food & Beverage,Online,9,15.39,0.0,138.51,Nov,11,Q4,0.368,50.97
ORD-01537,2023-10-29,North,Food & Beverage,Wholesale,4,20.5,0.2,65.6,Oct,10,Q4,0.231,15.15
ORD-01538,2023-12-10,West,Electronics,Online,14,430.9,0.15,5127.71,Dec,12,Q4,0.298,1528.06
ORD-01539,2023-01-11,West,Furniture,Online,14,505.75,0.2,5664.4,Jan,1,Q1,0.392,2220.44
ORD-01540,2023-03-03,North,Furniture,In-Store,6,272.18,0.0,1633.08,Mar,3,Q1,0.106,173.11
ORD-01541,2023-11-29,South,Clothing,Online,11,42.24,0.0,464.64,Nov,11,Q4,0.381,177.03
ORD-01542,2023-08-14,South,Sports,Wholesale,2,75.77,0.05,143.96,Aug,8,Q3,0.431,62.05
ORD-01543,2023-06-02,South,Food & Beverage,In-Store,12,37.08,0.05,422.71,Jun,6,Q2,0.111,46.92
ORD-01544,2023-07-18,South,Food & Beverage,Online,12,45.41,0.0,544.92,Jul,7,Q3,0.116,63.21
ORD-01545,2023-02-21,East,Food & Beverage,Wholesale,14,22.68,0.1,285.77,Feb,2,Q1,0.221,63.16
ORD-01546,2023-09-17,West,Furniture,Wholesale,4,108.41,0.0,433.64,Sep,9,Q3,0.131,56.81
ORD-01547,2023-02-28,West,Sports,Online,2,77.07,0.0,154.14,Feb,2,Q1,0.268,41.31
ORD-01548,2023-03-13,North,Food & Beverage,Online,10,55.31,0.0,553.1,Mar,3,Q1,0.355,196.35
ORD-01549,2023-05-28,East,Food & Beverage,In-Store,5,32.14,0.1,144.63,May,5,Q2,0.298,43.1
ORD-01550,2023-12-15,North,Sports,Online,7,197.82,0.0,1384.74,Dec,12,Q4,0.169,234.02
ORD-01551,2023-03-04,North,Clothing,Wholesale,13,26.85,0.1,314.15,Mar,3,Q1,0.329,103.36
ORD-01552,2023-11-06,West,Food & Beverage,Wholesale,1,45.08,0.05,42.83,Nov,11,Q4,0.34,14.56
ORD-01553,2023-08-31,East,Electronics,Online,10,704.47,0.1,6340.23,Aug,8,Q3,0.426,2700.94
ORD-01554,2023-11-26,South,Clothing,Wholesale,10,56.37,0.2,450.96,Nov,11,Q4,0.151,68.09
ORD-01555,2023-04-17,West,Clothing,Online,7,39.81,0.05,264.74,Apr,4,Q2,0.342,90.54
ORD-01556,2023-08-14,East,Sports,In-Store,10,171.85,0.2,1374.8,Aug,8,Q3,0.419,576.04
ORD-01557,2023-11-09,East,Sports,Online,13,339.75,0.0,4416.75,Nov,11,Q4,0.276,1219.02
ORD-01558,2023-08-06,West,Food & Beverage,Wholesale,6,52.59,0.0,315.54,Aug,8,Q3,0.227,71.63
ORD-01559,2023-08-29,West,Food & Beverage,In-Store,6,38.16,0.0,228.96,Aug,8,Q3,0.16,36.63
ORD-01560,2023-09-16,North,Furniture,In-Store,12,676.58,0.0,8118.96,Sep,9,Q3,0.403,3271.94
ORD-01561,2023-09-19,North,Sports,Wholesale,8,72.61,0.1,522.79,Sep,9,Q3,0.238,124.42
ORD-01562,2023-01-05,North,Furniture,In-Store,8,562.26,0.0,4498.08,Jan,1,Q1,0.424,1907.19
ORD-01563,2023-09-18,South,Clothing,Online,6,140.05,0.05,798.29,Sep,9,Q3,0.397,316.92
ORD-01564,2023-02-23,West,Electronics,Wholesale,3,360.75,0.05,1028.14,Feb,2,Q1,0.232,238.53
ORD-01565,2023-02-16,East,Food & Beverage,In-Store,5,53.41,0.05,253.7,Feb,2,Q1,0.301,76.36
ORD-01566,2023-08-03,West,Food & Beverage,Wholesale,2,15.72,0.0,31.44,Aug,8,Q3,0.11,3.46
ORD-01567,2023-06-26,East,Clothing,Wholesale,14,76.43,0.1,963.02,Jun,6,Q2,0.192,184.9
ORD-01568,2023-01-09,South,Electronics,Online,5,801.58,0.0,4007.9,Jan,1,Q1,0.349,1398.76
ORD-01569,2023-04-09,West,Food & Beverage,Online,14,40.11,0.0,561.54,Apr,4,Q2,0.337,189.24
ORD-01570,2023-01-20,East,Electronics,Online,9,884.35,0.05,7561.19,Jan,1,Q1,0.224,1693.71
ORD-01571,2023-08-29,East,Food & Beverage,In-Store,10,11.16,0.05,106.02,Aug,8,Q3,0.383,40.61
ORD-01572,2023-03-02,North,Sports,Online,1,344.3,0.0,344.3,Mar,3,Q1,0.183,63.01
ORD-01573,2023-06-27,South,Clothing,In-Store,10,115.91,0.15,985.23,Jun,6,Q2,0.261,257.15
ORD-01574,2023-12-04,West,Electronics,Online,5,644.89,0.0,3224.45,Dec,12,Q4,0.265,854.48
ORD-01575,2023-03-03,North,Food & Beverage,Online,12,58.96,0.0,707.52,Mar,3,Q1,0.219,154.95
ORD-01576,2023-05-25,South,Food & Beverage,Online,6,45.72,0.0,274.32,May,5,Q2,0.434,119.05
ORD-01577,2023-08-04,North,Furniture,Online,14,176.76,0.05,2350.91,Aug,8,Q3,0.344,808.71
ORD-01578,2023-01-03,West,Sports,In-Store,11,309.92,0.1,3068.21,Jan,1,Q1,0.289,886.71
ORD-01579,2023-06-09,East,Electronics,Online,7,250.01,0.0,1750.07,Jun,6,Q2,0.279,488.27
ORD-01580,2023-08-15,West,Furniture,Online,9,102.53,0.0,922.77,Aug,8,Q3,0.156,143.95
ORD-01581,2023-09-26,South,Food & Beverage,Online,6,27.2,0.1,146.88,Sep,9,Q3,0.23,33.78
ORD-01582,2023-04-30,West,Sports,In-Store,5,397.62,0.0,1988.1,Apr,4,Q2,0.335,666.01
ORD-01583,2023-03-30,South,Electronics,In-Store,12,333.63,0.0,4003.56,Mar,3,Q1,0.424,1697.51
ORD-01584,2023-11-25,North,Food & Beverage,Online,7,42.0,0.05,279.3,Nov,11,Q4,0.386,107.81
ORD-01585,2023-03-09,South,Furniture,In-Store,13,222.18,0.0,2888.34,Mar,3,Q1,0.205,592.11
ORD-01586,2023-12-23,East,Clothing,Online,1,150.46,0.15,127.89,Dec,12,Q4,0.252,32.23
ORD-01587,2023-04-08,East,Electronics,Online,11,680.62,0.0,7486.82,Apr,4,Q2,0.129,965.8
ORD-01588,2023-09-24,East,Sports,In-Store,14,281.59,0.1,3548.03,Sep,9,Q3,0.136,482.53
ORD-01589,2023-04-15,North,Electronics,Online,5,363.02,0.0,1815.1,Apr,4,Q2,0.265,481.0
ORD-01590,2023-11-19,South,Clothing,In-Store,2,154.21,0.15,262.16,Nov,11,Q4,0.286,74.98
ORD-01591,2023-05-03,North,Clothing,Online,4,199.21,0.0,796.84,May,5,Q2,0.192,152.99
ORD-01592,2023-01-29,West,Sports,Wholesale,7,276.29,0.05,1837.33,Jan,1,Q1,0.325,597.13
ORD-01593,2023-05-17,West,Food & Beverage,Online,5,32.14,0.05,152.66,May,5,Q2,0.346,52.82
ORD-01594,2023-07-14,West,Food & Beverage,In-Store,12,55.77,0.0,669.24,Jul,7,Q3,0.205,137.19
ORD-01595,2023-08-14,West,Clothing,Wholesale,6,22.85,0.0,137.1,Aug,8,Q3,0.365,50.04
ORD-01596,2023-11-28,East,Food & Beverage,Online,2,45.15,0.1,81.27,Nov,11,Q4,0.172,13.98
ORD-01597,2023-06-19,South,Furniture,Online,3,808.77,0.15,2062.36,Jun,6,Q2,0.29,598.08
ORD-01598,2023-01-09,East,Food & Beverage,Online,7,8.39,0.0,58.73,Jan,1,Q1,0.381,22.38
ORD-01599,2023-02-09,South,Sports,In-Store,11,196.52,0.0,2161.72,Feb,2,Q1,0.288,622.58
ORD-01600,2023-01-25,South,Electronics,Online,2,364.96,0.1,656.93,Jan,1,Q1,0.418,274.6
ORD-01601,2023-09-18,North,Food & Beverage,Online,12,36.16,0.0,433.92,Sep,9,Q3,0.12,52.07
ORD-01602,2023-08-14,West,Electronics,In-Store,6,832.02,0.2,3993.7,Aug,8,Q3,0.306,1222.07
ORD-01603,2023-05-04,South,Furniture,Online,5,328.15,0.05,1558.71,May,5,Q2,0.297,462.94
ORD-01604,2023-02-07,West,Clothing,In-Store,10,102.8,0.05,976.6,Feb,2,Q1,0.331,323.25
ORD-01605,2023-11-24,West,Clothing,Online,1,70.28,0.0,70.28,Nov,11,Q4,0.392,27.55
ORD-01606,2023-09-08,West,Clothing,Online,12,86.49,0.0,1037.88,Sep,9,Q3,0.354,367.41
ORD-01607,2023-06-25,East,Food & Beverage,In-Store,11,13.77,0.05,143.9,Jun,6,Q2,0.377,54.25
ORD-01608,2023-03-31,West,Clothing,In-Store,10,179.4,0.15,1524.9,Mar,3,Q1,0.201,306.5
ORD-01609,2023-02-06,South,Food & Beverage,Online,11,5.55,0.2,48.84,Feb,2,Q1,0.236,11.53
ORD-01610,2023-11-12,East,Clothing,Online,4,178.83,0.0,715.32,Nov,11,Q4,0.319,228.19
ORD-01611,2023-06-25,West,Electronics,Online,11,750.26,0.0,8252.86,Jun,6,Q2,0.294,2426.34
ORD-01612,2023-10-11,North,Food & Beverage,Online,2,23.24,0.0,46.48,Oct,10,Q4,0.436,20.27
ORD-01613,2023-03-22,West,Clothing,Online,4,150.15,0.15,510.51,Mar,3,Q1,0.165,84.23
ORD-01614,2023-04-24,West,Clothing,Online,1,111.4,0.0,111.4,Apr,4,Q2,0.223,24.84
ORD-01615,2023-02-09,East,Food & Beverage,In-Store,2,32.45,0.0,64.9,Feb,2,Q1,0.3,19.47
ORD-01616,2023-10-28,South,Clothing,In-Store,13,39.83,0.0,517.79,Oct,10,Q4,0.404,209.19
ORD-01617,2023-08-12,West,Electronics,Online,8,558.99,0.0,4471.92,Aug,8,Q3,0.425,1900.57
ORD-01618,2023-11-14,East,Clothing,Online,6,63.39,0.2,304.27,Nov,11,Q4,0.218,66.33
ORD-01619,2023-12-15,East,Sports,Online,2,35.81,0.05,68.04,Dec,12,Q4,0.123,8.37
ORD-01620,2023-04-25,South,Food & Beverage,In-Store,12,24.81,0.0,297.72,Apr,4,Q2,0.248,73.83
ORD-01621,2023-07-05,East,Food & Beverage,Wholesale,6,9.94,0.0,59.64,Jul,7,Q3,0.238,14.19
ORD-01622,2023-11-19,South,Food & Beverage,In-Store,10,19.13,0.0,191.3,Nov,11,Q4,0.445,85.13
ORD-01623,2023-02-25,North,Electronics,In-Store,9,247.14,0.0,2224.26,Feb,2,Q1,0.251,558.29
ORD-01624,2023-02-09,West,Clothing,In-Store,7,38.17,0.0,267.19,Feb,2,Q1,0.207,55.31
ORD-01625,2023-12-20,East,Food & Beverage,Online,9,15.95,0.05,136.37,Dec,12,Q4,0.228,31.09
ORD-01626,2023-02-09,North,Electronics,Online,5,1199.84,0.0,5999.2,Feb,2,Q1,0.239,1433.81
ORD-01627,2023-12-13,East,Clothing,In-Store,7,20.39,0.0,142.73,Dec,12,Q4,0.388,55.38
ORD-01628,2023-08-25,East,Clothing,Online,11,134.96,0.0,1484.56,Aug,8,Q3,0.128,190.02
ORD-01629,2023-10-16,North,Clothing,In-Store,14,45.42,0.1,572.29,Oct,10,Q4,0.211,120.75
ORD-01630,2023-09-19,East,Sports,In-Store,7,370.63,0.05,2464.69,Sep,9,Q3,0.438,1079.53
ORD-01631,2023-08-04,East,Electronics,In-Store,12,248.31,0.05,2830.73,Aug,8,Q3,0.154,435.93
ORD-01632,2023-05-27,North,Furniture,Online,12,863.15,0.05,9839.91,May,5,Q2,0.36,3542.37
ORD-01633,2023-12-02,East,Electronics,In-Store,3,791.47,0.05,2255.69,Dec,12,Q4,0.225,507.53
ORD-01634,2023-06-17,South,Sports,In-Store,7,30.47,0.0,213.29,Jun,6,Q2,0.304,64.84
ORD-01635,2023-04-02,East,Electronics,In-Store,1,1088.71,0.15,925.4,Apr,4,Q2,0.135,124.93
ORD-01636,2023-12-19,West,Clothing,In-Store,9,113.91,0.0,1025.19,Dec,12,Q4,0.207,212.21
ORD-01637,2023-02-28,East,Food & Beverage,Wholesale,10,19.45,0.0,194.5,Feb,2,Q1,0.275,53.49
ORD-01638,2023-02-28,West,Food & Beverage,Online,13,47.2,0.1,552.24,Feb,2,Q1,0.181,99.96
ORD-01639,2023-10-31,West,Clothing,Online,6,186.8,0.0,1120.8,Oct,10,Q4,0.29,325.03
ORD-01640,2023-06-18,East,Clothing,Online,5,107.06,0.15,455.0,Jun,6,Q2,0.177,80.54
ORD-01641,2023-09-26,North,Clothing,Online,7,76.8,0.0,537.6,Sep,9,Q3,0.328,176.33
ORD-01642,2023-12-29,South,Clothing,Wholesale,5,162.01,0.15,688.54,Dec,12,Q4,0.417,287.12
ORD-01643,2023-02-14,South,Electronics,Wholesale,10,865.87,0.1,7792.83,Feb,2,Q1,0.13,1013.07
ORD-01644,2023-12-11,East,Furniture,Online,5,808.78,0.2,3235.12,Dec,12,Q4,0.176,569.38
ORD-01645,2023-06-30,North,Clothing,Online,11,144.65,0.15,1352.48,Jun,6,Q2,0.396,535.58
ORD-01646,2023-06-19,North,Clothing,Online,10,63.84,0.15,542.64,Jun,6,Q2,0.321,174.19
ORD-01647,2023-12-22,South,Food & Beverage,In-Store,11,56.24,0.1,556.78,Dec,12,Q4,0.128,71.27
ORD-01648,2023-07-10,North,Sports,Online,7,68.79,0.0,481.53,Jul,7,Q3,0.27,130.01
ORD-01649,2023-06-04,East,Food & Beverage,Online,10,19.74,0.0,197.4,Jun,6,Q2,0.173,34.15
ORD-01650,2023-07-07,East,Electronics,Online,7,696.2,0.05,4629.73,Jul,7,Q3,0.17,787.05
ORD-01651,2023-01-07,North,Electronics,Online,13,744.03,0.2,7737.91,Jan,1,Q1,0.429,3319.56
ORD-01652,2023-05-13,East,Sports,Wholesale,11,35.66,0.1,353.03,May,5,Q2,0.367,129.56
ORD-01653,2023-08-23,West,Clothing,Online,3,160.5,0.15,409.28,Aug,8,Q3,0.344,140.79
ORD-01654,2023-02-14,South,Electronics,Online,3,529.69,0.1,1430.16,Feb,2,Q1,0.184,263.15
ORD-01655,2023-11-10,East,Furniture,Online,10,413.26,0.0,4132.6,Nov,11,Q4,0.142,586.83
ORD-01656,2023-09-06,North,Food & Beverage,Online,12,49.52,0.0,594.24,Sep,9,Q3,0.405,240.67
ORD-01657,2023-01-31,South,Food & Beverage,In-Store,13,25.86,0.0,336.18,Jan,1,Q1,0.102,34.29
ORD-01658,2023-01-23,East,Clothing,Online,3,28.5,0.0,85.5,Jan,1,Q1,0.236,20.18
ORD-01659,2023-06-09,South,Electronics,Online,6,335.26,0.05,1910.98,Jun,6,Q2,0.197,376.46
ORD-01660,2023-12-29,North,Sports,In-Store,12,383.68,0.2,3683.33,Dec,12,Q4,0.3,1105.0
ORD-01661,2023-06-07,West,Clothing,Online,6,32.67,0.1,176.42,Jun,6,Q2,0.188,33.17
ORD-01662,2023-02-08,West,Food & Beverage,In-Store,13,24.52,0.0,318.76,Feb,2,Q1,0.209,66.62
ORD-01663,2023-03-23,East,Food & Beverage,Online,13,32.67,0.0,424.71,Mar,3,Q1,0.398,169.03
ORD-01664,2023-12-22,West,Food & Beverage,Online,3,32.13,0.0,96.39,Dec,12,Q4,0.311,29.98
ORD-01665,2023-09-15,East,Clothing,In-Store,3,20.71,0.05,59.02,Sep,9,Q3,0.151,8.91
ORD-01666,2023-07-25,South,Clothing,In-Store,8,110.21,0.0,881.68,Jul,7,Q3,0.354,312.11
ORD-01667,2023-03-18,East,Furniture,In-Store,8,394.69,0.0,3157.52,Mar,3,Q1,0.173,546.25
ORD-01668,2023-01-12,East,Sports,Online,7,389.67,0.0,2727.69,Jan,1,Q1,0.252,687.38
ORD-01669,2023-10-22,East,Sports,Online,10,88.89,0.0,888.9,Oct,10,Q4,0.326,289.78
ORD-01670,2023-08-12,West,Electronics,Online,4,521.86,0.15,1774.32,Aug,8,Q3,0.195,345.99
ORD-01671,2023-01-13,East,Electronics,In-Store,4,590.46,0.0,2361.84,Jan,1,Q1,0.234,552.67
